price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,years_since_last_update
134000.0,2,1.5,980,5000,2.0,0,0,3,980,0,Skykomish,131997.0
402000.0,3,2.5,1960,8000,1.0,0,0,4,1290,670,Kirkland,400023.0
205000.0,2,1.0,720,5040,1.0,0,0,3,720,0,Seattle,202995.0
553650.0,2,2.5,1360,1349,2.0,0,0,3,1050,310,Seattle,551653.0
559950.0,2,2.0,1870,4950,1.0,0,0,3,1870,0,Redmond,557944.0
260000.0,4,1.5,2130,8800,1.0,0,0,3,1100,1030,Kent,257997.0
270000.0,4,2.5,1810,6509,2.0,0,0,3,1810,0,Kent,268006.0
295000.0,2,1.75,2200,89298,1.0,0,0,3,1100,1100,Issaquah,292987.0
719000.0,3,2.5,1690,4500,1.5,0,1,4,1690,0,Seattle,717072.0
266000.0,3,2.5,1940,8547,1.0,0,0,3,1460,480,Kent,264011.0
325900.0,4,2.5,2320,6270,2.0,0,0,3,2320,0,Kent,323897.0
647500.0,4,1.75,2060,26036,1.0,0,0,4,1160,900,Normandy Park,645512.0
1039000.0,4,1.0,3410,5000,2.0,0,0,5,2190,1220,Seattle,1037090.0
569000.0,4,2.25,2250,41688,2.0,0,0,3,2250,0,Redmond,567020.0
246000.0,3,1.75,1390,7399,1.0,0,0,4,1390,0,Kent,244025.0
515000.0,2,1.0,1060,4960,1.0,0,0,3,1060,0,Seattle,512997.0
207000.0,3,1.0,1490,8995,1.0,0,0,4,1490,0,Seattle,205021.0
780000.0,4,1.75,2480,9195,1.0,0,0,3,1390,1090,Bellevue,777995.0
489990.0,5,2.25,2440,20828,1.5,0,0,4,2440,0,Kent,488015.0
335000.0,3,1.5,2240,87625,1.5,0,0,2,1480,760,Auburn,333020.0
295000.0,3,2.5,1920,7229,2.0,0,0,3,1920,0,Federal Way,293007.0
385000.0,3,1.75,1890,9920,1.0,0,0,3,1230,660,Seattle,383056.0
350000.0,4,1.75,2250,13515,1.0,0,0,4,2150,100,Kent,347999.0
235000.0,2,1.0,1270,3008,1.0,0,0,4,650,620,Seattle,233077.0
358000.0,2,1.5,960,1808,2.0,0,0,3,960,0,Seattle,356007.0
716500.0,4,2.5,3290,6465,2.0,0,0,3,3290,0,Sammamish,714498.0
228000.0,4,1.75,2000,6120,1.0,0,0,3,1100,900,Seattle,226007.0
405000.0,2,1.0,1020,8155,1.0,0,0,4,1020,0,Seattle,403052.0
538000.0,4,1.75,1840,9600,1.0,0,0,3,1220,620,Redmond,535989.0
530000.0,3,1.75,1980,6760,1.0,0,0,4,1980,0,Bellevue,528027.0
1750000.0,6,3.0,3510,5760,2.5,0,0,4,3510,0,Seattle,1748010.0
636000.0,2,1.75,1230,3600,1.5,0,0,5,1230,0,Seattle,634075.0
535000.0,4,2.5,2280,65836,2.0,0,0,3,2280,0,Woodinville,532997.0
1500000.0,3,1.75,2430,12757,1.0,0,2,4,1340,1090,Bellevue,1498048.0
868500.0,3,2.5,2920,3942,3.0,0,0,3,2920,0,Renton,866492.0
530000.0,4,2.75,2280,2850,1.5,0,0,4,1540,740,Seattle,528070.0
450000.0,3,2.0,1510,43560,1.0,0,0,3,1510,0,Woodinville,447995.0
230000.0,3,1.75,950,6000,1.0,0,0,3,790,160,Seattle,228031.0
229000.0,3,2.5,1190,3000,2.0,0,0,3,1190,0,Tukwila,226998.0
437000.0,3,1.75,1310,9282,1.0,0,0,4,1310,0,Redmond,435008.0
1307000.0,5,3.25,2800,3200,1.5,0,0,5,1910,890,Seattle,1304998.0
595000.0,3,2.5,1750,3354,2.0,0,0,4,1750,0,Kirkland,593009.0
660000.0,3,1.75,1320,5750,1.5,0,0,5,1320,0,Seattle,658082.0
347500.0,4,2.5,2460,7350,2.0,0,0,3,2460,0,Federal Way,345511.0
297950.0,3,2.0,1240,10800,1.0,0,0,3,1240,0,Renton,295940.0
245000.0,3,1.5,1260,7964,1.0,0,0,4,1260,0,Des Moines,242991.0
543200.0,6,2.25,2820,15600,1.5,0,2,5,1970,850,Burien,541260.0
1250000.0,4,3.25,3820,24166,2.0,0,1,4,3310,510,Mercer Island,1248010.0
413450.0,3,2.5,1540,1614,3.0,0,0,3,1470,70,Seattle,411442.0
330000.0,2,2.0,1550,435600,1.5,0,0,2,1550,0,Snoqualmie,328028.0
424500.0,3,1.75,1460,7700,1.0,0,0,3,1460,0,Redmond,422486.0
230000.0,3,1.0,1390,16000,1.0,0,0,4,1390,0,Algona,227999.0
930000.0,3,3.25,2640,4080,2.0,0,0,3,1840,800,Seattle,928000.0
349000.0,3,1.75,1590,9620,1.0,0,0,3,1590,0,Renton,347000.0
835000.0,4,2.0,1910,6960,1.5,0,0,5,1910,0,Seattle,833059.0
988500.0,3,2.75,2015,16807,2.0,1,4,3,2015,0,Burien,986493.0
500000.0,3,1.75,1410,1197,3.0,0,0,3,1410,0,Seattle,498088.0
499000.0,2,1.5,1110,957,2.0,0,0,3,930,180,Seattle,496995.0
321950.0,2,1.25,860,1277,2.0,0,0,3,860,0,Seattle,319943.0
494000.0,3,2.5,2310,4729,2.0,0,0,3,2310,0,Kenmore,491989.0
441750.0,2,1.5,1020,1060,3.0,0,0,3,1020,0,Seattle,439742.0
438000.0,2,1.0,980,1179,2.0,0,0,3,980,0,Seattle,435990.0
985000.0,4,2.25,4230,37769,2.0,0,0,3,4230,0,Woodinville,983011.0
352000.0,3,2.25,1640,11050,1.0,0,0,4,1640,0,Renton,350028.0
839900.0,4,3.5,3810,13592,1.0,0,1,3,2560,1250,Renton,837977.0
765000.0,4,2.75,2790,10819,2.0,0,0,3,2790,0,Issaquah,763004.0
460000.0,4,1.75,1750,5500,1.5,0,0,5,1050,700,Seattle,458074.0
224500.0,4,1.0,1430,8355,1.5,0,0,4,1430,0,Auburn,222517.0
254000.0,3,2.5,1850,4597,2.0,0,0,3,1850,0,Covington,251997.0
255000.0,2,1.0,960,28717,1.0,0,0,4,960,0,Vashon,253016.0
610000.0,3,3.0,2480,45302,1.0,0,0,4,1620,860,Woodinville,608008.0
920000.0,4,3.0,3750,11025,2.0,0,0,3,3750,0,Sammamish,918024.0
402500.0,4,2.5,2600,11951,2.0,0,0,3,2600,0,Federal Way,400500.0
280950.0,3,1.75,1390,8700,1.0,0,3,4,840,550,Renton,278961.0
604000.0,4,2.5,2260,7753,2.0,0,0,3,2260,0,Issaquah,602011.0
565000.0,4,2.25,2470,7447,2.0,0,0,3,2470,0,Lake Forest Park,563016.0
255000.0,2,1.0,810,7980,1.0,0,0,1,810,0,Seattle,253072.0
445000.0,4,2.0,1650,6000,1.0,0,0,5,1000,650,Seattle,443041.0
2400000.0,3,2.25,3000,11665,1.5,1,4,3,3000,0,Sammamish,2397999.0
195000.0,2,1.0,720,18000,1.0,0,0,3,720,0,Seattle,192995.0
275000.0,3,1.5,1390,48257,1.0,0,0,3,1390,0,Fall City,272987.0
387000.0,3,2.25,1445,1606,2.0,0,0,3,1300,145,Issaquah,384997.0
490000.0,2,1.0,1840,3300,1.5,0,0,4,1130,710,Seattle,488090.0
505000.0,3,2.5,2100,5824,2.0,0,2,3,2100,0,Snoqualmie,503001.0
303500.0,3,1.5,1060,10464,1.0,0,0,4,1060,0,Kirkland,301527.0
270000.0,3,1.5,1500,6337,1.0,0,0,5,1500,0,Seattle,268047.0
323000.0,4,2.75,1970,7213,1.0,0,0,3,1170,800,Renton,320996.0
382000.0,3,3.25,1410,1253,3.0,0,0,3,1410,0,Seattle,379995.0
1370000.0,4,2.75,3720,9450,1.0,0,4,5,1960,1760,Bellevue,1368038.0
280000.0,4,2.0,2190,14439,1.0,0,0,4,1180,1010,Auburn,278023.0
260000.0,3,2.0,1920,8075,1.0,0,0,4,1510,410,Federal Way,258031.0
201500.0,3,1.0,1160,8320,1.0,0,0,4,1160,0,Kent,199541.0
1157200.0,4,4.25,5860,52889,2.0,0,0,4,4910,950,Woodinville,1155204.0
536500.0,4,1.75,2000,4000,1.5,0,0,5,1450,550,Seattle,534574.0
248000.0,4,3.0,2163,5883,2.0,0,0,3,2163,0,Algona,245994.0
532000.0,5,3.0,3480,57499,1.0,0,0,4,2340,1140,Issaquah,530008.0
580000.0,4,2.5,2840,6268,2.0,0,0,3,2840,0,Kenmore,577994.0
463000.0,2,1.0,1150,4400,1.0,0,0,4,1150,0,Seattle,461095.0
742500.0,4,2.75,3100,3773,2.0,0,0,3,2000,1100,Seattle,740504.0
260000.0,3,2.5,1420,14850,1.0,0,0,4,1020,400,Kent,258037.0
590000.0,4,2.25,2430,32496,1.0,0,0,3,2430,0,Woodinville,588007.0
312000.0,4,2.25,1930,7452,1.0,0,0,3,1430,500,Kent,310016.0
566000.0,3,2.25,1660,10140,1.0,0,0,4,1370,290,Redmond,564020.0
511555.0,3,2.0,1400,7293,1.0,0,0,4,1400,0,Bellevue,509592.0
583000.0,4,2.5,2660,4000,2.0,0,0,3,2660,0,Redmond,580999.0
290000.0,4,2.5,2000,13300,1.0,0,0,4,1200,800,Auburn,288032.0
311100.0,4,2.25,2130,8078,1.0,0,0,4,1380,750,Renton,309123.0
325000.0,3,2.25,1352,1694,3.0,0,0,3,1352,0,Seattle,322993.0
491300.0,3,1.75,1750,11340,1.0,0,1,4,1300,450,Sammamish,489313.0
315000.0,5,1.75,2320,8100,1.0,0,0,4,1160,1160,Burien,313044.0
360000.0,2,1.0,1420,81892,1.0,0,0,3,1180,240,Renton,357999.0
330000.0,4,2.5,1940,3784,2.0,0,0,3,1940,0,Renton,327997.0
481450.0,3,2.0,1410,4800,1.0,0,0,3,1410,0,Seattle,479454.0
234950.0,3,1.0,1360,9948,1.0,0,0,3,1360,0,Black Diamond,232946.0
251000.0,3,1.75,1220,7250,1.0,0,0,3,1220,0,North Bend,248997.0
782000.0,4,2.5,2830,20345,2.0,0,0,3,1980,850,Bellevue,779986.0
833000.0,4,2.75,3780,10308,2.0,0,0,3,3780,0,Sammamish,831001.0
542500.0,4,2.5,2330,14289,2.0,0,0,4,2330,0,Bellevue,540500.0
851000.0,3,2.5,3560,107290,2.0,0,0,3,3560,0,Redmond,849000.0
325000.0,4,1.5,1470,70800,1.0,0,0,3,1470,0,Ravensdale,323024.0
415000.0,4,2.25,3060,48787,2.0,0,0,3,3060,0,Ravensdale,413008.0
252500.0,3,1.0,1030,6127,1.0,0,0,3,880,150,Seattle,250488.0
465000.0,4,2.5,1930,9653,1.0,0,0,4,1930,0,Federal Way,463032.0
336900.0,3,1.75,1780,120661,1.0,0,0,4,1780,0,Duvall,334921.0
225000.0,3,2.5,2000,9202,2.0,0,0,4,2000,0,Maple Valley,223008.0
270000.0,3,2.0,1690,9583,1.0,0,0,4,1690,0,Renton,268031.0
1702500.0,5,4.5,5190,23716,2.0,0,2,3,3390,1800,Mercer Island,1700500.0
536000.0,3,1.75,1300,5413,1.5,0,0,3,1300,0,Seattle,534008.0
585000.0,4,3.25,2400,29252,2.0,0,0,4,2400,0,Woodinville,582989.0
445000.0,2,2.0,1150,6634,1.0,0,0,3,860,290,Seattle,443004.0
320000.0,4,2.25,2310,7490,2.0,0,0,3,2310,0,Renton,318020.0
769900.0,4,3.5,2730,3047,2.0,0,0,3,2400,330,Seattle,767894.0
557000.0,4,2.5,2840,4500,2.0,0,0,3,2840,0,Kenmore,555088.0
212000.0,2,1.5,1020,1525,2.0,0,0,3,1020,0,Seattle,209997.0
376000.0,3,2.0,1340,1384,3.0,0,0,3,1340,0,Seattle,373992.0
800000.0,4,3.25,3540,159430,2.0,0,0,3,3540,0,Carnation,797993.0
2238888.0,5,6.5,7270,130017,2.0,0,0,3,6420,850,Issaquah,2236878.0
324000.0,3,2.25,998,904,2.0,0,0,3,798,200,Seattle,321993.0
549900.0,5,2.75,3060,7015,1.0,0,0,5,1600,1460,Seattle,547921.0
320000.0,3,2.5,2130,6969,2.0,0,0,3,2130,0,Maple Valley,317997.0
875000.0,4,2.0,2520,6000,1.0,0,0,3,1400,1120,Seattle,872993.0
265000.0,4,1.0,1940,9533,1.0,0,0,3,1080,860,Kent,262997.0
394950.0,3,2.5,1350,1250,3.0,0,0,3,1270,80,Seattle,392944.0
842500.0,4,2.5,2160,5298,2.5,0,0,4,2160,0,Seattle,840598.0
368000.0,3,2.5,1370,1350,2.0,0,0,3,1010,360,Seattle,365993.0
1225000.0,4,4.5,5420,101930,1.0,0,0,3,3890,1530,Redmond,1222999.0
885000.0,4,2.5,2830,5000,2.0,0,0,3,2830,0,Seattle,883005.0
453246.0,3,2.5,2010,2287,2.0,0,0,3,1390,620,Issaquah,451232.0
927000.0,4,2.75,3300,12090,2.0,0,0,3,3300,0,Clyde Hill,925047.0
490000.0,2,2.5,1230,1391,2.0,0,0,3,870,360,Seattle,487997.0
341000.0,3,1.5,1720,7119,1.5,0,0,4,1720,0,Shoreline,339048.0
235000.0,1,1.0,810,2451,1.0,0,0,5,810,0,Seattle,233059.0
1200000.0,3,1.75,1560,8078,1.5,1,4,4,1560,0,Mercer Island,1198072.0
560000.0,3,2.0,2560,216777,1.0,0,0,3,2560,0,Auburn,558014.0
900000.0,4,3.25,4700,38412,2.0,0,0,3,3420,1280,Bellevue,898022.0
255000.0,2,1.0,1220,2500,1.0,0,0,3,770,450,Seattle,252994.0
1575000.0,5,2.75,3650,20150,1.0,0,0,4,2360,1290,Bellevue,1573025.0
876650.0,3,3.25,2170,12508,1.5,0,0,5,1650,520,Mercer Island,874680.0
540000.0,4,2.25,2540,228254,1.0,0,0,3,1450,1090,Duvall,537991.0
350000.0,2,1.0,910,4500,1.5,0,0,4,910,0,Seattle,348010.0
750000.0,4,2.5,2980,4930,2.0,0,0,3,2890,90,Bellevue,748000.0
582000.0,4,1.75,2120,4650,1.0,0,1,3,1190,930,Seattle,580006.0
1315000.0,4,3.5,3460,3997,2.0,0,0,3,2560,900,Seattle,1312997.0
372500.0,5,3.0,2480,10090,1.0,0,0,3,1300,1180,Seattle,370497.0
410000.0,3,2.25,2200,16921,2.0,0,0,3,2200,0,Maple Valley,408000.0
360000.0,4,2.0,1730,5500,1.0,0,0,5,1010,720,Seattle,358057.0
1015000.0,3,2.5,2920,34527,1.0,0,4,4,1800,1120,Seattle,1013017.0
225000.0,3,1.0,990,8012,1.0,0,0,4,990,0,Renton,223034.0
647000.0,4,2.5,3040,6887,2.0,0,0,3,3040,0,Sammamish,645001.0
950000.0,5,3.0,4530,258746,1.5,0,0,4,3200,1330,Woodinville,947997.0
185000.0,3,1.5,1370,8470,1.0,0,0,4,1370,0,Auburn,182999.0
335000.0,3,2.5,1940,4927,2.0,0,0,3,1940,0,Renton,332997.0
210000.0,3,2.5,1040,2643,2.0,0,0,3,720,320,Seattle,207997.0
522000.0,4,2.25,1800,8623,1.0,0,0,4,1360,440,Kirkland,520020.0
770000.0,3,1.75,1720,5000,1.0,0,0,3,1720,0,Seattle,767986.0
499950.0,3,1.0,980,6380,1.0,0,0,3,760,220,Seattle,497956.0
751000.0,4,2.5,3110,6142,2.0,0,0,3,3110,0,Redmond,748997.0
330000.0,5,3.0,2100,7715,1.0,0,0,3,1250,850,Burien,328077.0
465000.0,3,1.5,2020,11358,1.0,0,0,4,1190,830,Kirkland,463044.0
850000.0,4,1.75,2350,11914,1.0,0,0,4,2350,0,Mercer Island,847999.0
947500.0,4,2.25,3290,12329,1.5,0,0,4,3290,0,Mercer Island,945532.0
302000.0,5,2.25,2180,7813,2.0,0,0,3,2180,0,Maple Valley,300014.0
500000.0,2,2.25,1290,1334,3.0,0,0,3,1290,0,Seattle,497993.0
201000.0,3,1.0,1460,9750,1.0,0,0,4,1460,0,Kent,199031.0
265000.0,2,1.0,1290,2828,2.0,0,0,3,1290,0,Redmond,262992.0
870300.0,4,2.5,2350,3150,1.5,0,0,4,1690,660,Seattle,868390.0
339000.0,3,1.0,1080,8100,1.0,0,0,4,1080,0,Shoreline,336991.0
690000.0,4,2.5,2670,13463,2.0,0,0,4,2670,0,Issaquah,688011.0
788000.0,4,3.25,3680,5759,2.0,0,0,3,2840,840,Issaquah,785997.0
315275.0,3,1.75,1440,8040,1.0,0,0,3,960,480,Seattle,313281.0
505000.0,4,1.75,1940,4800,1.0,0,0,5,1030,910,Seattle,503044.0
368000.0,3,1.0,1280,9898,1.0,0,0,3,1280,0,Woodinville,366003.0
947500.0,3,2.75,2980,27144,1.5,1,2,5,2180,800,Burien,945583.0
156000.0,3,1.0,970,8580,1.0,0,0,3,970,0,Federal Way,154011.0
610000.0,4,3.0,2110,5000,1.5,0,2,4,1640,470,Seattle,608070.0
420000.0,2,2.5,1480,1369,3.0,0,0,3,1480,0,Redmond,417991.0
192000.0,2,1.0,700,10540,1.0,0,0,3,700,0,Normandy Park,190047.0
910000.0,3,2.0,2700,6120,1.0,0,0,4,1350,1350,Seattle,908038.0
1300000.0,4,3.25,2330,9687,2.0,0,3,3,2330,0,Seattle,1298082.0
1346400.0,5,1.75,3380,20021,1.0,0,0,4,1690,1690,Clyde Hill,1344437.0
840000.0,4,2.75,2600,2750,1.5,0,0,3,1620,980,Seattle,838064.0
300000.0,2,1.75,1360,8100,1.0,0,0,3,860,500,Seattle,298025.0
505000.0,4,2.5,2780,6369,1.0,0,0,3,1590,1190,Kirkland,503022.0
110000.0,3,1.0,1250,53143,1.0,0,0,5,1250,0,Maple Valley,108055.0
746000.0,3,2.5,2620,8950,2.0,0,0,3,2620,0,Bellevue,744008.0
211000.0,3,1.5,1350,7620,1.0,0,0,5,1350,0,Burien,209059.0
675000.0,4,3.0,2400,3340,1.0,0,0,4,1200,1200,Seattle,673036.0
734200.0,4,2.5,2760,5000,1.5,0,0,5,1680,1080,Seattle,732230.0
1225000.0,4,2.25,3070,16028,1.0,0,3,3,1870,1200,Mercer Island,1223024.0
615000.0,2,1.75,2040,28593,1.5,1,3,4,2040,0,Vashon,613010.0
630000.0,4,2.0,1770,6000,2.0,0,0,5,1770,0,Seattle,628019.0
1264000.0,4,3.75,3490,9170,2.0,0,0,3,3490,0,Bellevue,1262088.0
301500.0,2,1.5,830,1333,2.0,0,0,3,830,0,Seattle,299495.0
369000.0,2,2.5,980,895,2.0,0,0,3,670,310,Seattle,366991.0
635000.0,3,2.5,1570,1433,3.0,0,0,3,1570,0,Seattle,632990.0
1033888.0,4,3.25,3270,5187,2.0,0,0,3,3110,160,Redmond,1031874.0
383000.0,4,2.5,2160,6223,2.0,0,0,3,2160,0,Maple Valley,380990.0
1050000.0,4,3.75,3280,11000,2.0,0,0,3,2320,960,Kirkland,1047992.0
455000.0,4,2.5,3360,7685,2.0,0,0,3,3360,0,Renton,452999.0
819900.0,5,2.75,3150,7119,2.0,0,0,3,3150,0,Redmond,817977.0
625000.0,3,3.5,1810,1846,2.0,0,0,4,1440,370,Seattle,622991.0
651000.0,4,2.5,2740,7140,2.0,0,0,3,2740,0,Sammamish,649007.0
480000.0,5,4.75,3830,35000,1.0,0,0,3,2130,1700,Woodinville,478024.0
757000.0,3,3.25,3190,5283,2.0,0,0,3,3190,0,Issaquah,754993.0
460000.0,3,2.25,2350,10450,1.0,0,0,3,1390,960,Kenmore,457996.0
267345.0,4,2.25,2510,8165,1.0,0,0,4,1610,900,Federal Way,265373.0
530000.0,2,2.0,1680,4950,1.0,0,0,3,1680,0,Redmond,527994.0
449500.0,3,2.0,1770,6610,1.0,0,0,4,960,810,Shoreline,447521.0
289000.0,3,1.0,1090,7315,1.0,0,0,5,1090,0,Renton,287019.0
373000.0,5,2.5,3001,5710,2.0,0,0,3,3001,0,Kent,370994.0
525000.0,5,3.0,2450,4591,2.0,0,0,3,2450,0,Seattle,523006.0
777000.0,3,3.25,3610,59677,2.0,0,0,3,2440,1170,Issaquah,774997.0
550000.0,4,2.0,2250,7500,1.0,0,0,5,1200,1050,Bellevue,548044.0
523000.0,3,1.5,1240,7735,1.0,0,0,4,1240,0,Bellevue,520999.0
628000.0,4,2.0,2260,6000,1.0,0,0,3,1430,830,Seattle,625996.0
581000.0,4,1.75,2090,8164,1.0,0,0,4,1070,1020,Redmond,579037.0
245000.0,5,1.75,2020,7902,1.0,0,0,3,1220,800,Seattle,242997.0
415000.0,3,1.75,1960,5000,1.0,0,0,5,980,980,Seattle,413016.0
1895000.0,5,2.25,3120,16672,2.0,0,0,4,3120,0,Yarrow Point,1893031.0
225000.0,3,1.5,1250,7500,1.0,0,0,3,1250,0,Kent,222989.0
287000.0,3,2.25,1490,9600,1.0,0,0,4,1170,320,Duvall,285013.0
799200.0,6,3.0,2890,2370,2.5,0,0,3,2290,600,Seattle,797186.0
239950.0,3,1.0,1900,33888,1.5,0,0,4,1900,0,Auburn,237968.0
591000.0,3,1.75,1680,2400,1.0,0,0,5,870,810,Seattle,589044.0
700000.0,3,2.5,2030,8398,2.0,0,0,4,2030,0,Bellevue,698025.0
475000.0,4,2.5,3740,8700,1.0,0,0,3,2260,1480,Renton,472997.0
575000.0,3,1.75,1580,11750,1.0,0,0,4,1180,400,Seattle,573001.0
771000.0,3,2.25,1780,6120,1.5,0,0,4,1390,390,Seattle,769073.0
155000.0,2,1.0,910,6232,1.0,0,0,3,910,0,Seattle,152998.0
550000.0,7,4.0,3440,8100,2.0,0,0,3,3440,0,Seattle,547986.0
645000.0,3,2.5,1740,13750,2.0,0,0,4,1740,0,Bellevue,643025.0
464000.0,5,2.5,3400,8970,1.0,0,0,4,1700,1700,Shoreline,462041.0
1050000.0,4,3.25,4400,16625,2.0,0,0,3,4400,0,Sammamish,1047997.0
350000.0,3,2.5,2010,14298,2.0,0,0,3,2010,0,Vashon,347996.0
591000.0,4,2.25,2710,38180,2.0,0,0,4,2710,0,Woodinville,589023.0
2555000.0,4,2.5,5300,26211,2.0,1,2,2,4570,730,Seattle,2553077.0
717000.0,3,1.5,1310,3880,1.0,0,0,3,1090,220,Seattle,714999.0
225000.0,4,1.5,1950,12559,1.5,0,0,3,1950,0,SeaTac,223031.0
225000.0,3,1.0,1040,6535,1.0,0,0,3,1040,0,Seattle,222988.0
345000.0,3,1.75,1090,7200,1.0,0,0,3,1090,0,Kirkland,343003.0
230000.0,2,0.75,650,5360,1.0,0,0,4,650,0,Seattle,228069.0
385000.0,3,2.0,1480,6600,1.0,0,2,3,740,740,Seattle,382998.0
90000.0,2,1.0,790,2640,1.0,0,0,3,790,0,Kirkland,87987.0
860000.0,4,2.5,3560,11119,1.0,0,2,3,2290,1270,Bellevue,858014.0
675000.0,4,2.5,3000,5548,2.0,0,0,3,3000,0,Newcastle,672994.0
975000.0,4,2.5,3490,7494,2.0,0,3,3,3490,0,Bellevue,973000.0
780000.0,3,1.75,2340,10495,1.0,0,0,4,2340,0,Mercer Island,778033.0
370000.0,3,1.75,1650,8254,1.0,0,0,5,1060,590,Shoreline,368049.0
665000.0,3,2.0,1940,5820,1.5,0,0,5,1150,790,Seattle,663056.0
675000.0,5,3.0,3410,9600,1.0,0,0,4,1870,1540,Redmond,673032.0
620000.0,3,1.0,1710,4050,1.5,0,0,3,1710,0,Seattle,617996.0
1105000.0,4,1.5,2740,4000,2.0,0,0,5,1930,810,Seattle,1103095.0
450000.0,3,2.75,1250,892,2.0,0,0,3,1040,210,Seattle,447990.0
450000.0,3,2.25,2450,42180,1.0,0,0,4,2450,0,Covington,448000.0
530000.0,3,1.75,1690,8190,1.0,0,0,4,1690,0,Bellevue,528028.0
635000.0,4,1.75,1950,13320,1.0,0,0,4,1370,580,Bellevue,633031.0
580000.0,5,2.0,2290,7125,1.0,0,0,3,1190,1100,Bellevue,578000.0
1550000.0,5,3.25,3370,17458,1.0,0,2,5,2000,1370,Mercer Island,1548018.0
285000.0,3,1.0,1090,8640,1.0,0,0,4,1090,0,Burien,283027.0
375000.0,3,1.0,1190,9486,1.0,0,0,4,1190,0,Normandy Park,373017.0
1400000.0,5,4.25,3530,7924,2.0,0,0,3,3530,0,Mercer Island,1397999.0
560000.0,3,1.0,1440,5000,2.0,0,0,3,1440,0,Seattle,557994.0
405000.0,4,1.75,2180,13529,1.0,0,0,3,1090,1090,Lake Forest Park,402999.0
413000.0,4,1.0,1410,6000,1.0,0,0,3,810,600,Seattle,410998.0
287600.0,3,2.5,1950,8251,2.0,0,0,3,1950,0,Auburn,285591.0
1680000.0,5,3.25,4860,23723,2.0,0,2,4,3820,1040,Mercer Island,1678011.0
225000.0,3,1.0,1660,7210,1.0,0,0,3,1100,560,Auburn,222992.0
319000.0,3,1.0,1390,12823,1.0,0,0,4,1390,0,Woodinville,317032.0
322500.0,3,2.0,1350,14200,1.0,0,0,3,1350,0,Duvall,320511.0
570000.0,3,2.0,1530,5401,1.0,0,0,4,1530,0,Seattle,568063.0
465000.0,3,1.5,1270,5112,1.0,0,0,3,1270,0,Seattle,462995.0
435000.0,4,2.25,2140,6355,2.0,0,0,3,2140,0,Snoqualmie,432998.0
502000.0,4,2.5,2040,5616,2.0,0,0,3,2040,0,Kenmore,500088.0
525000.0,3,3.5,2876,5086,2.0,0,0,3,2360,516,Woodinville,522993.0
525000.0,3,2.5,1580,1161,2.0,0,0,3,1010,570,Seattle,522992.0
660000.0,4,3.5,3400,5196,2.0,0,0,3,3400,0,Snoqualmie,658088.0
870000.0,4,2.5,3520,6773,2.5,0,0,3,2650,870,Seattle,867994.0
650000.0,4,2.5,2210,4861,2.0,0,0,3,2210,0,Seattle,648077.0
505000.0,4,2.5,2790,5602,2.0,0,0,3,2790,0,Renton,502991.0
330000.0,3,2.5,1450,5008,1.0,0,0,3,840,610,Seattle,327993.0
385000.0,4,1.75,1620,4980,1.0,0,0,4,860,760,Seattle,383012.0
306000.0,3,1.5,1220,1086,3.0,0,0,3,1220,0,Seattle,303993.0
546000.0,3,1.75,2000,5000,1.0,0,0,4,1110,890,Seattle,544079.0
925000.0,4,2.5,2190,7350,2.5,0,0,5,2190,0,Mercer Island,923042.0
542000.0,4,1.75,1900,8250,1.0,0,0,4,950,950,Bellevue,539991.0
800000.0,3,1.0,1700,4400,1.5,0,0,4,1700,0,Seattle,798010.0
620000.0,5,2.5,2540,3832,2.0,0,0,5,1760,780,Seattle,618071.0
175000.0,2,1.0,1170,8925,1.0,0,2,3,1170,0,Des Moines,173021.0
740000.0,5,5.0,5774,31675,1.0,0,2,3,4490,1284,Federal Way,738016.0
345000.0,3,2.25,2120,15003,2.0,0,0,3,2120,0,Renton,343016.0
510000.0,3,1.75,2170,26460,1.0,0,0,3,1450,720,Sammamish,508014.0
530000.0,4,2.75,2450,15002,1.0,0,0,5,2450,0,Normandy Park,528026.0
155000.0,2,1.0,700,5200,1.0,0,0,5,700,0,Renton,153002.0
266000.0,3,2.5,1780,7214,1.0,0,0,4,1400,380,Kent,264014.0
257200.0,3,2.0,1850,8250,1.0,0,0,4,1150,700,Auburn,255248.0
265000.0,3,2.0,1570,5706,1.0,0,0,3,1570,0,Auburn,262994.0
372220.0,3,1.0,1290,5500,1.0,0,0,3,980,310,Seattle,370226.0
337500.0,5,2.0,1700,7314,1.0,0,0,3,1000,700,Seattle,335499.0
582500.0,2,1.5,1159,4800,1.0,0,0,3,1159,0,Seattle,580506.0
489200.0,3,2.75,1850,9600,1.5,0,0,5,1850,0,Kirkland,487235.0
405100.0,2,1.0,840,3522,1.0,0,0,3,840,0,Seattle,403088.0
372977.0,3,2.5,1690,1618,2.0,0,0,3,1150,540,Issaquah,370963.0
310000.0,3,1.0,1050,9876,1.0,0,0,3,1050,0,Kenmore,308047.0
538000.0,3,1.75,1400,3825,1.5,0,0,4,1100,300,Seattle,536096.0
1400000.0,3,2.5,2550,7200,2.0,0,2,3,2550,0,Seattle,1397987.0
317000.0,3,2.5,1840,5011,2.0,0,0,3,1840,0,Maple Valley,315088.0
702500.0,3,1.5,2360,6750,2.0,0,0,5,1930,430,Seattle,700574.0
565000.0,4,2.5,2240,14667,2.0,0,0,4,2240,0,Newcastle,563011.0
