tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
12-06-17 23:37	12-07-17 0:06	1	18.93	2	N	2	52	0	0.5	0	0	0.3	52.8
5/26/2017 22:34	5/26/2017 22:39	2	0.6	1	N	2	5	0.5	0.5	0	0	0.3	6.3
11/14/2017 7:32	11/14/2017 8:22	1	15.48	1	N	1	45	0	0.5	8	5.76	0.3	59.56
1/19/2017 0:03	1/19/2017 0:09	1	1.1	1	N	2	6	0.5	0.5	0	0	0.3	7.3
1/27/2017 1:37	1/27/2017 1:52	1	3.8	1	N	2	15	0.5	0.5	0	0	0.3	16.3
4/16/2017 23:08	4/16/2017 23:24	1	6.02	1	N	2	19.5	0.5	0.5	0	0	0.3	20.8
03-05-17 10:04	03-05-17 10:13	1	1.8	1	N	2	8.5	0	0.5	0	0	0.3	9.3
3/14/2017 17:21	3/14/2017 17:26	1	1.74	1	N	1	7	1	0.5	1.76	0	0.3	10.56
2/15/2017 18:11	2/15/2017 18:15	1	0.2	1	N	2	4.5	1	0.5	0	0	0.3	6.3
4/29/2017 13:26	4/29/2017 13:37	1	2.06	1	N	1	10	0	0.5	2.16	0	0.3	12.96
01-04-17 7:34	01-04-17 7:45	1	1.2	1	N	2	8	0	0.5	0	0	0.3	8.8
11/23/2017 13:53	11/23/2017 14:03	1	0.51	1	N	1	7.5	0	0.5	0	0	0.3	8.3
1/24/2017 21:08	1/24/2017 21:16	1	1.65	1	N	1	8	0.5	0.5	0	0	0.3	9.3
11/28/2017 16:05	11/28/2017 16:08	1	0.6	1	N	2	4	1	0.5	0	0	0.3	5.8
8/20/2017 21:14	8/20/2017 21:21	5	1.12	1	N	2	7	0.5	0.5	0	0	0.3	8.3
10/30/2017 9:50	10/30/2017 10:32	3	3.7	1	N	2	25.5	0	0.5	0	0	0.3	26.3
08-06-17 4:23	08-06-17 4:33	1	1.52	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8
5/20/2017 19:43	5/20/2017 19:51	1	1.36	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96
08-12-17 19:23	08-12-17 19:52	1	5	1	N	2	21	0	0.5	0	0	0.3	21.8
7/21/2017 11:25	7/21/2017 11:30	1	0.76	1	N	2	5.5	0	0.5	0	0	0.3	6.3
2/17/2017 10:59	2/17/2017 11:11	1	2.15	1	N	1	10	0	0.5	2.16	0	0.3	12.96
03-08-17 16:00	03-08-17 16:07	1	0.67	1	N	1	6	1	0.5	1	0	0.3	8.8
10-03-17 7:47	10-03-17 8:09	2	1.7	1	N	2	14	0	0.5	0	0	0.3	14.8
09-03-17 13:52	09-03-17 14:09	2	5.2	1	N	3	18.5	0	0.5	0	0	0.3	19.3
5/24/2017 6:58	5/24/2017 7:02	1	0.48	1	N	2	4	0	0.5	0	0	0.3	4.8
03-07-17 23:51	03-07-17 23:57	1	2.1	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15
08-01-17 11:23	08-01-17 11:47	1	2.16	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56
3/21/2017 16:37	3/21/2017 16:47	1	1.4	1	N	1	8	1	0.5	1	0	0.3	10.8
4/28/2017 21:06	4/28/2017 21:28	1	4.33	1	N	1	18	0.5	0.5	5.79	0	0.3	25.09
01-09-17 19:56	01-09-17 20:28	1	16.48	1	N	1	45.5	1	0.5	9.46	0	0.3	56.76
12/18/2017 10:09	12/18/2017 10:34	1	4.9	1	N	1	21.5	0	0.5	4.45	0	0.3	26.75
03-03-17 23:48	03-04-17 0:01	1	2.81	1	N	1	12	0.5	0.5	2	0	0.3	15.3
2/13/2017 21:13	2/13/2017 21:25	1	2.4	1	N	1	11	0.5	0.5	0	0	0.3	12.3
6/17/2017 17:50	6/17/2017 17:52	2	0.6	1	N	1	4	0	0.5	1.4	0	0.3	6.2
2/26/2017 10:04	2/26/2017 10:08	1	1.01	1	N	2	5.5	0	0.5	0	0	0.3	6.3
10/29/2017 23:07	10/29/2017 23:26	1	6	1	N	1	19.5	0.5	0.5	3	0	0.3	23.8
01-06-17 20:29	01-06-17 20:34	1	0.61	1	N	1	5	0.5	0.5	1.26	0	0.3	7.56
4/15/2017 0:40	4/15/2017 0:55	4	2	1	N	1	11	0.5	0.5	2	0	0.3	14.3
9/18/2017 15:09	9/18/2017 15:19	6	1.89	1	N	2	9	0	0.5	0	0	0.3	9.8
12/13/2017 22:31	12/13/2017 22:47	3	2.24	1	N	1	12.5	0.5	0.5	2	0	0.3	15.8
08-02-17 12:33	08-02-17 12:50	1	1.9	1	N	1	12	0	0.5	3.2	0	0.3	16
09-03-17 21:12	09-03-17 21:20	1	1.16	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8
10/13/2017 20:06	10/13/2017 20:13	1	0.5	1	N	4	5.5	0.5	0.5	0	0	0.3	6.8
11/24/2017 17:26	11/24/2017 17:51	1	2.6	1	N	2	17	1	0.5	0	0	0.3	18.8
10-04-17 19:46	10-04-17 19:46	1	0	1	N	2	2.5	1	0.5	0	0	0.3	4.3
10-03-17 13:29	10-03-17 13:37	1	1.21	1	N	1	7	0	0.5	1.56	0	0.3	9.36
5/24/2017 14:00	5/24/2017 14:18	2	4.4	1	N	1	18	0	0.5	3.38	0	0.3	22.18
04-05-17 19:39	04-05-17 19:44	1	0.54	1	N	1	4.5	1	0.5	1	0	0.3	7.3
09-06-17 19:59	09-06-17 20:21	5	7.32	1	N	1	24	0.5	0.5	5.06	0	0.3	30.36
9/17/2017 8:13	9/17/2017 8:19	1	1.4	1	N	2	6.5	0	0.5	0	0	0.3	7.3
08-01-17 7:47	08-01-17 8:03	1	2.81	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96
12/17/2017 20:29	12/17/2017 20:35	2	0.92	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
01-10-17 10:12	01-10-17 10:28	1	1.9	1	N	1	12	0	0.5	2.55	0	0.3	15.35
07-08-17 6:08	07-08-17 6:11	1	0.62	1	N	2	4.5	0	0.5	0	0	0.3	5.3
1/19/2017 19:48	1/19/2017 19:57	1	2.1	1	N	2	8.5	1	0.5	0	0	0.3	10.3
02-03-17 8:14	02-03-17 8:15	1	0.24	1	N	1	3.5	0	0.5	0.86	0	0.3	5.16
4/25/2017 17:40	4/25/2017 18:01	1	1.39	1	N	1	13	1	0.5	3.7	0	0.3	18.5
01-05-17 16:25	01-05-17 16:55	1	3.5	1	N	1	19.5	1	0.5	2	0	0.3	23.3
6/30/2017 20:10	6/30/2017 20:18	1	0.84	1	N	1	7	0.5	0.5	2.08	0	0.3	10.38
6/17/2017 16:39	6/17/2017 16:53	5	2.68	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76
3/28/2017 9:57	3/28/2017 10:26	2	10.91	1	N	1	32.5	0	0.5	7.81	5.76	0.3	46.87
04-08-17 14:59	04-08-17 15:37	1	4.5	1	N	2	23.5	0	0.5	0	0	0.3	24.3
6/22/2017 21:20	6/22/2017 21:31	1	1.4	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75
10-12-17 5:36	10-12-17 5:44	1	2	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75
04-10-17 9:46	04-10-17 9:47	1	0.4	1	N	2	3.5	0	0.5	0	0	0.3	4.3
06-03-17 12:46	06-03-17 12:52	1	0.6	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56
3/28/2017 9:40	3/28/2017 9:48	1	0.9	1	N	2	7	0	0.5	0	0	0.3	7.8
12/13/2017 2:02	12/13/2017 2:03	6	0.12	1	N	3	-2.5	-0.5	-0.5	0	0	-0.3	-3.8
01-04-17 22:16	01-04-17 22:25	1	1.22	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8
7/20/2017 13:21	7/20/2017 14:21	1	17.86	3	N	1	78	0	0	0	16.5	0.3	94.8
04-08-17 15:57	04-08-17 16:11	3	1.7	1	N	1	10	0	0.5	2.7	0	0.3	13.5
2/19/2017 17:42	2/19/2017 17:51	3	0.7	1	N	2	7	0	0.5	0	0	0.3	7.8
2/22/2017 4:01	2/22/2017 4:01	1	0	1	N	3	2.5	0.5	0.5	0	0	0.3	3.8
4/15/2017 16:05	4/15/2017 16:19	1	1.42	1	N	1	10	0	0.5	1	0	0.3	11.8
9/22/2017 17:23	9/22/2017 17:28	1	0.9	1	N	1	6	1	0.5	1.2	0	0.3	9
2/20/2017 10:55	2/20/2017 11:24	1	8.8	1	N	2	29	0	0.5	0	0	0.3	29.8
1/14/2017 19:04	1/14/2017 19:05	2	0.02	1	N	2	2.5	0	0.5	0	0	0.3	3.3
12/27/2017 12:40	12/27/2017 12:56	6	1.28	1	N	2	11	0	0.5	0	0	0.3	11.8
4/20/2017 10:15	4/20/2017 10:23	1	0.4	1	N	1	6	0	0.5	0.34	0	0.3	7.14
4/20/2017 21:29	4/20/2017 21:33	1	0.79	1	N	2	5	0.5	0.5	0	0	0.3	6.3
8/19/2017 21:35	8/19/2017 21:45	1	1.7	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76
8/27/2017 22:13	8/27/2017 22:23	1	2.19	1	N	1	10	0.5	0.5	2.82	0	0.3	14.12
04-01-17 17:45	04-01-17 17:54	1	0.9	1	N	2	7	0	0.5	0	0	0.3	7.8
6/22/2017 10:34	6/22/2017 10:47	1	1	1	N	1	9	0	0.5	1.96	0	0.3	11.76
2/18/2017 14:34	2/18/2017 14:48	1	2.5	1	N	1	12.5	0	0.5	3.95	0	0.3	17.25
12-09-17 17:07	12-09-17 17:28	1	3.42	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56
6/20/2017 13:33	6/20/2017 13:49	1	1.7	1	N	2	11.5	0	0.5	0	0	0.3	12.3
06-03-17 2:28	06-03-17 2:42	1	2.42	1	N	1	11.5	0.5	0.5	1	0	0.3	13.8
02-01-17 7:28	02-01-17 7:36	1	2.89	1	N	2	10.5	0	0.5	0	0	0.3	11.3
11/17/2017 19:01	11/17/2017 19:05	1	0.64	1	N	1	4.5	1	0.5	1.26	0	0.3	7.56
1/15/2017 11:45	1/15/2017 11:56	1	2	1	N	1	10	0	0.5	2.15	0	0.3	12.95
11/28/2017 19:07	11/28/2017 19:21	5	1.97	1	N	1	10.5	1	0.5	3.08	0	0.3	15.38
9/21/2017 22:10	9/21/2017 22:14	1	1.03	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8
01-03-17 9:24	01-03-17 9:38	1	1.77	1	N	1	10	0	0.5	1	0	0.3	11.8
1/20/2017 17:48	1/20/2017 18:27	1	8.6	1	N	1	31	1	0.5	7.65	5.54	0.3	45.99
3/15/2017 6:53	3/15/2017 6:59	1	1	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75
4/18/2017 22:30	4/18/2017 22:32	1	0.9	1	N	1	4.5	0.5	0.5	0	0	0.3	5.8
2/26/2017 16:41	2/26/2017 17:21	1	13.31	1	N	1	41	0	0.5	5	0	0.3	46.8
3/17/2017 20:02	3/17/2017 20:36	5	5.29	1	N	1	23.5	0.5	0.5	4.96	0	0.3	29.76
4/13/2017 20:27	4/13/2017 20:38	1	1.5	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75
6/18/2017 13:35	6/18/2017 13:57	2	7.48	1	N	1	24	0	0.5	2	0	0.3	26.8
11-04-17 17:23	11-04-17 17:53	1	1.6	1	N	1	18	0	0.5	3.76	0	0.3	22.56
12-12-17 8:41	12-12-17 9:13	5	6.98	1	N	1	27	0	0.5	8.34	0	0.3	36.14
8/24/2017 18:53	8/24/2017 19:24	1	4.33	1	N	1	21.5	1	0.5	4.66	0	0.3	27.96
06-09-17 8:17	06-09-17 8:28	1	4.6	1	N	2	15	0	0.5	0	0	0.3	15.8
02-06-17 9:05	02-06-17 9:13	1	0.8	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75
6/27/2017 20:30	6/27/2017 20:43	2	2	1	N	1	10.5	0.5	0.5	2.35	0	0.3	14.15
11-06-17 19:43	11-06-17 19:47	1	0.42	1	N	1	4	1	0.5	0.87	0	0.3	6.67
6/19/2017 7:52	6/19/2017 8:13	1	3.2	1	N	2	15.5	0	0.5	0	0	0.3	16.3
12/21/2017 21:31	12/21/2017 22:11	6	18.17	1	N	1	51.5	0.5	0.5	0	0	0.3	52.8
05-04-17 9:51	05-04-17 10:07	1	1.2	1	N	2	10.5	0	0.5	0	0	0.3	11.3
9/30/2017 18:23	9/30/2017 18:36	2	1.7	1	N	1	10	0	0.5	1.62	0	0.3	12.42
1/22/2017 5:52	1/22/2017 5:54	3	0.68	1	N	1	4	0.5	0.5	1.06	0	0.3	6.36
07-09-17 15:10	07-09-17 15:15	1	0.6	1	N	2	5	0	0.5	0	0	0.3	5.8
01-07-17 6:28	01-07-17 6:39	1	2.1	1	N	2	10	0	0.5	0	0	0.3	10.8
5/18/2017 16:00	5/18/2017 16:23	1	1.4	1	N	2	14	1	0.5	0	0	0.3	15.8
11-02-17 7:59	11-02-17 8:09	1	1.2	1	N	1	8	0	0.5	1.75	0	0.3	10.55
03-10-17 13:11	03-10-17 13:23	5	1.25	1	N	2	9	0	0.5	0	0	0.3	9.8
10/21/2017 8:55	10/21/2017 9:07	4	2.4	1	N	2	10	0	0.5	0	0	0.3	10.8
02-10-17 9:46	02-10-17 10:18	5	5.55	1	N	1	24.5	0	0.5	1	0	0.3	26.3
5/16/2017 17:00	5/16/2017 17:10	2	0.9	1	N	1	8	1	0.5	1.96	0	0.3	11.76
04-11-17 2:33	04-11-17 2:43	6	4.44	1	N	1	14	0.5	0.5	3.82	0	0.3	19.12
01-12-17 21:24	01-12-17 22:00	1	7.66	1	N	1	29	0.5	0.5	4	0	0.3	34.3
01-11-17 21:22	01-11-17 21:24	3	0.42	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8
12/28/2017 15:18	12/28/2017 15:26	1	1.21	1	N	2	7.5	0	0.5	0	0	0.3	8.3
07-09-17 14:02	07-09-17 14:10	1	1.35	1	N	2	7.5	0	0.5	0	0	0.3	8.3
6/29/2017 7:52	6/29/2017 7:56	5	0.91	1	N	1	5	0	0.5	1.16	0	0.3	6.96
05-12-17 10:25	05-12-17 10:29	5	0.7	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36
11-04-17 23:04	11-04-17 23:22	2	2.23	1	N	1	13	0.5	0.5	1.7	0	0.3	16
05-07-17 2:14	05-07-17 2:30	2	3.39	1	N	1	13.5	0.5	0.5	2.96	0	0.3	17.76
03-05-17 16:00	03-05-17 16:03	1	0.41	1	N	2	4	0	0.5	0	0	0.3	4.8
12/18/2017 13:08	12/18/2017 13:22	1	2.66	1	N	1	12	0	0.5	2.56	0	0.3	15.36
9/24/2017 23:45	9/25/2017 0:15	1	17.99	2	N	1	52	0	0.5	14.64	5.76	0.3	73.2
11/29/2017 19:11	11/29/2017 19:16	1	0.8	1	N	1	5	1	0.5	1.35	0	0.3	8.15
2/18/2017 6:53	2/18/2017 7:00	1	1.09	1	N	1	6.5	0	0.5	0.7	0	0.3	8
11-04-17 4:02	11-04-17 4:10	1	2.6	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8
4/22/2017 12:16	4/22/2017 12:23	6	0.77	1	N	1	6.5	0	0.5	1.82	0	0.3	9.12
3/18/2017 19:41	3/18/2017 19:49	1	0.69	1	N	2	6.5	0	0.5	0	0	0.3	7.3
11-04-17 19:48	11-04-17 20:04	1	2.5	1	N	1	12.5	0	0.5	1.8	0	0.3	15.1
02-02-17 12:34	02-02-17 13:02	1	7.4	1	N	1	27	0	0.5	5.55	0	0.3	33.35
12/14/2017 16:16	12/14/2017 16:39	1	3.5	1	N	1	16.5	1	0.5	2.75	0	0.3	21.05
2/28/2017 18:30	2/28/2017 19:09	1	18.4	2	N	2	52	4.5	0.5	0	5.54	0.3	62.84
05-09-17 18:12	05-09-17 18:23	1	1.46	1	N	1	9	1	0.5	2.16	0	0.3	12.96
7/22/2017 9:24	7/22/2017 9:33	1	1.1	1	N	1	7.5	0	0.5	1.5	0	0.3	9.8
3/16/2017 0:16	3/16/2017 0:22	1	1.2	1	N	1	6.5	0.5	0.5	1.55	0	0.3	9.35
4/23/2017 14:59	4/23/2017 15:05	1	1	1	N	2	6.5	0	0.5	0	0	0.3	7.3
12-09-17 16:58	12-09-17 17:03	1	0.75	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56
04-04-17 9:29	04-04-17 9:38	1	0.7	1	N	1	7	0	0.5	1.56	0	0.3	9.36
10-06-17 8:44	10-06-17 9:03	2	4.5	1	N	1	16.5	0	0.5	3.45	0	0.3	20.75
7/26/2017 20:39	7/26/2017 21:10	1	5.9	1	N	1	23.5	0.5	0.5	4.95	0	0.3	29.75
11-11-17 1:08	11-11-17 1:15	1	0.84	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
11/21/2017 9:58	11/21/2017 10:11	3	0.7	1	N	1	8.5	0	0.5	1	0	0.3	10.3
01-01-17 23:42	01-02-17 0:04	1	9.2	1	N	1	28.5	0.5	0.5	3	0	0.3	32.8
06-02-17 8:56	06-02-17 9:13	1	2.12	1	N	1	12	0	0.5	2	0	0.3	14.8
9/22/2017 23:14	9/22/2017 23:32	1	3.1	1	N	1	14.5	0.5	0.5	3.15	0	0.3	18.95
8/20/2017 11:56	8/20/2017 12:19	5	11.26	1	N	1	32	0	0.5	9.64	5.76	0.3	48.2
05-02-17 11:10	05-02-17 11:19	1	0.8	1	N	1	7.5	0	0.5	1.65	0	0.3	9.95
10/14/2017 21:59	10/14/2017 22:16	5	2.94	1	N	1	13.5	0.5	0.5	2.96	0	0.3	17.76
6/27/2017 21:38	6/27/2017 21:50	1	4	1	N	1	13.5	0.5	0.5	2.96	0	0.3	17.76
06-05-17 12:51	06-05-17 13:07	1	4.73	2	N	2	52	0	0.5	0	5.76	0.3	58.56
12/16/2017 0:49	12/16/2017 1:00	1	2.29	1	N	1	10.5	0.5	0.5	1	0	0.3	12.8
02-01-17 10:25	02-01-17 10:41	1	1.28	1	N	2	11	0	0.5	0	0	0.3	11.8
12-07-17 17:09	12-07-17 17:24	1	0.9	1	N	1	10	1	0.5	2.5	0	0.3	14.3
05-04-17 21:51	05-04-17 21:59	1	0.86	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8
10/14/2017 17:58	10/14/2017 18:08	1	0.84	1	N	2	8	0	0.5	0	0	0.3	8.8
03-02-17 17:06	03-02-17 17:16	6	1.23	1	N	2	8	1	0.5	0	0	0.3	9.8
12-09-17 12:28	12-09-17 12:33	1	0.8	1	N	1	5	0	0.5	1.15	0	0.3	6.95
2/18/2017 12:44	2/18/2017 13:29	6	25.69	1	N	1	69.5	0	0.5	14.06	0	0.3	84.36
2/24/2017 19:53	2/24/2017 19:57	5	0.58	1	N	2	5	1	0.5	0	0	0.3	6.8
5/17/2017 15:37	5/17/2017 15:39	1	0.2	1	N	2	3.5	0	0.5	0	0	0.3	4.3
01-02-17 17:03	01-02-17 17:06	1	0.9	1	N	1	5	0	0.5	1.15	0	0.3	6.95
01-09-17 10:00	01-09-17 10:08	1	0.61	1	N	1	6.5	0	0.5	2.19	0	0.3	9.49
4/15/2017 22:41	4/15/2017 22:52	1	0.84	1	N	2	8	0.5	0.5	0	0	0.3	9.3
8/28/2017 23:21	8/28/2017 23:25	1	0.8	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15
08-09-17 16:07	08-09-17 16:14	1	1.75	1	N	1	8	1	0.5	1.2	0	0.3	11
2/26/2017 3:09	2/26/2017 3:11	1	0.3	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8
05-02-17 3:46	05-02-17 3:52	1	1.89	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8
1/14/2017 7:00	1/14/2017 7:00	1	0	1	N	1	2.5	0	0.5	6.7	0	0.3	10
01-05-17 7:57	01-05-17 8:01	3	0.8	1	N	1	5	0	0.5	1.74	0	0.3	7.54
4/21/2017 1:28	4/21/2017 1:34	5	1.1	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8
1/24/2017 13:01	1/24/2017 13:10	3	1.14	1	N	2	7.5	0	0.5	0	0	0.3	8.3
1/24/2017 9:11	1/24/2017 9:29	1	2.19	1	N	1	12.5	0	0.5	3.99	0	0.3	17.29
5/25/2017 16:34	5/25/2017 17:03	1	2.2	1	N	1	17	1	0.5	5.6	0	0.3	24.4
03-11-17 0:02	03-11-17 0:41	1	7.9	1	N	1	30.5	0.5	0.5	7.95	0	0.3	39.75
02-03-17 15:44	02-03-17 16:25	2	6.1	1	N	1	28	0	0.5	8.6	0	0.3	37.4
10/27/2017 5:53	10/27/2017 6:20	1	15	1	N	3	41.5	0.5	0.5	0	0	0.3	42.8
2/27/2017 20:29	2/27/2017 20:47	2	4.7	1	N	1	16	0.5	0.5	3.45	0	0.3	20.75
02-03-17 21:50	02-03-17 22:02	6	3.63	1	N	1	13	0.5	0.5	2.86	0	0.3	17.16
06-06-17 22:56	06-06-17 23:01	3	1	1	N	1	6	0.5	0.5	2	0	0.3	9.3
03-09-17 20:16	03-09-17 20:26	1	1.48	1	N	1	8	0.5	0.5	1	0	0.3	10.3
5/13/2017 9:01	5/13/2017 9:04	1	0.5	1	N	1	4	0	0.5	0.95	0	0.3	5.75
6/25/2017 4:08	6/25/2017 4:31	3	10.7	1	N	1	32.5	0.5	0.5	6.75	0	0.3	40.55
5/13/2017 14:33	5/13/2017 14:50	2	3.13	1	N	1	14	0	0.5	3.7	0	0.3	18.5
06-04-17 3:01	06-04-17 3:16	1	3.33	1	N	2	13	0.5	0.5	0	0	0.3	14.3
7/28/2017 20:46	7/28/2017 20:59	1	2.14	1	N	1	10.5	0.5	0.5	2.36	0	0.3	14.16
05-11-17 19:52	05-11-17 20:25	1	6.91	1	N	1	27	1	0.5	3.5	0	0.3	32.3
1/20/2017 9:24	1/20/2017 9:33	1	0.7	1	N	2	6.5	0	0.5	0	0	0.3	7.3
01-12-17 22:18	01-12-17 22:33	2	2.53	1	N	1	12.5	0.5	0.5	3.45	0	0.3	17.25
9/17/2017 23:07	9/17/2017 23:09	1	0.25	1	N	1	3.5	0.5	0.5	0.96	0	0.3	5.76
09-10-17 16:10	09-10-17 16:23	1	1.41	1	N	1	9.5	0	0.5	1	0	0.3	11.3
11/28/2017 8:13	11/28/2017 8:34	1	2.5	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55
9/24/2017 16:19	9/24/2017 16:39	1	3.15	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56
08-03-17 22:47	08-03-17 23:32	2	18.21	2	N	2	52	0	0.5	0	5.76	0.3	58.56
5/26/2017 0:34	5/26/2017 0:41	1	1.4	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8
04-09-17 0:16	04-09-17 0:35	1	3.4	1	N	1	14.5	0.5	0.5	3.15	0	0.3	18.95
8/14/2017 22:56	8/14/2017 23:05	1	1.82	1	N	1	8	0.5	0.5	2	0	0.3	11.3
6/21/2017 6:57	6/21/2017 7:04	1	0.8	1	N	1	6	0	0.5	1.36	0	0.3	8.16
8/17/2017 20:38	8/17/2017 20:55	2	1.93	1	N	1	12	0.5	0.5	2.66	0	0.3	15.96
12/18/2017 19:08	12/18/2017 19:15	1	0.8	1	N	2	6	1	0.5	0	0	0.3	7.8
08-01-17 18:35	08-01-17 18:46	1	0.98	1	N	1	8.5	1	0.5	0.7	0	0.3	11
6/30/2017 20:37	6/30/2017 20:58	1	4.34	1	N	2	17	0.5	0.5	0	0	0.3	18.3
2/27/2017 21:57	2/27/2017 22:16	1	5.2	1	N	1	18	0.5	0.5	2	0	0.3	21.3
2/27/2017 17:18	2/27/2017 17:23	2	0.9	1	N	2	5.5	1	0.5	0	0	0.3	7.3
02-10-17 13:16	02-10-17 13:20	1	0.69	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36
5/28/2017 7:46	5/28/2017 7:51	1	1.9	1	N	2	7.5	0	0.5	0	0	0.3	8.3
12/17/2017 1:09	12/17/2017 1:17	1	1.4	1	N	1	7.5	0.5	0.5	1.76	0	0.3	10.56
6/22/2017 8:51	6/22/2017 9:07	2	1.76	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76
11-08-17 8:18	11-08-17 8:26	1	0.98	1	N	2	7	0	0.5	0	0	0.3	7.8
4/26/2017 20:02	4/26/2017 20:13	1	2	1	Y	1	9.5	1	0.5	2.25	0	0.3	13.55
5/23/2017 19:20	5/23/2017 19:39	1	3.5	1	N	2	16	1	0.5	0	0	0.3	17.8
12/21/2017 20:02	12/21/2017 20:10	1	1.6	1	N	2	8	0.5	0.5	0	0	0.3	9.3
9/26/2017 13:48	9/26/2017 14:31	1	17.27	2	N	2	52	0	0.5	0	5.76	0.3	58.56
7/17/2017 10:21	7/17/2017 10:27	1	0.4	1	N	1	6	0	0.5	1	0	0.3	7.8
12-07-17 14:39	12-07-17 14:39	1	0	5	N	1	34	0	0.5	6.96	0	0.3	41.76
07-12-17 20:56	07-12-17 21:09	1	2.03	1	N	1	10	0.5	0.5	2.26	0	0.3	13.56
6/20/2017 18:57	6/20/2017 18:57	1	0	1	N	2	9.5	1	0.5	0	0	0.3	11.3
10-03-17 18:00	10-03-17 18:09	1	0.83	1	N	1	7.5	1	0.5	1.86	0	0.3	11.16
12/14/2017 10:22	12/14/2017 10:29	1	0.7	1	N	1	6	0	0.5	1	0	0.3	7.8
7/24/2017 0:27	7/24/2017 0:34	1	1.67	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8
06-03-17 3:43	06-03-17 3:50	2	1.2	1	N	1	7	0.5	0.5	1	0	0.3	9.3
9/27/2017 23:09	9/27/2017 23:23	2	3.8	1	N	1	14.5	0.5	0.5	2	0	0.3	17.8
12-03-17 1:14	12-03-17 1:25	3	2	1	N	1	9.5	0.5	0.5	1.5	0	0.3	12.3
08-06-17 19:45	08-06-17 19:51	1	0.73	1	N	2	5.5	0	0.5	0	0	0.3	6.3
10-07-17 19:24	10-07-17 19:32	1	0.56	1	N	2	6.5	0	0.5	0	0	0.3	7.3
10/20/2017 10:01	10/20/2017 10:13	1	1	1	N	2	8.5	0	0.5	0	0	0.3	9.3
08-09-17 3:24	08-09-17 3:41	2	4.49	1	N	2	16.5	0.5	0.5	0	0	0.3	17.8
08-02-17 17:44	08-02-17 18:02	5	1.14	1	N	1	11.5	1	0.5	2	0	0.3	17.25
8/13/2017 15:15	8/13/2017 15:49	3	5.15	1	N	1	24.5	0	0.5	5.06	0	0.3	30.36
12/19/2017 19:21	12/19/2017 19:26	1	0.86	1	N	2	5.5	1	0.5	0	0	0.3	7.3
7/29/2017 2:00	7/29/2017 2:10	5	3.01	1	N	1	10.5	0.5	0.5	1.5	0	0.3	13.3
5/13/2017 13:26	5/13/2017 13:35	1	2.34	1	N	1	10	0	0.5	2.16	0	0.3	12.96
12-02-17 23:40	12-02-17 23:59	6	2.25	1	N	2	13.5	0.5	0.5	0	0	0.3	14.8
10/27/2017 15:39	10/27/2017 15:43	1	0.5	1	N	2	4.5	0	0.5	0	0	0.3	5.3
8/19/2017 22:33	8/19/2017 22:38	4	0.9	1	N	1	5.5	0.5	0.5	2	0	0.3	8.8
6/18/2017 11:11	6/18/2017 11:20	1	0.92	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96
3/20/2017 18:55	3/20/2017 19:07	1	2.1	1	N	1	10	1	0.5	1.5	0	0.3	13.3
12/19/2017 20:46	12/19/2017 20:57	1	2.2	1	N	1	10	0.5	0.5	1.7	0	0.3	13
05-02-17 20:30	05-02-17 20:41	2	1.55	1	N	1	8.5	0.5	0.5	1	0	0.3	10.8
9/26/2017 7:15	9/26/2017 7:33	1	2.5	1	N	1	13	0	0.5	2.76	0	0.3	16.56
